subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Siemens_006,45,2.9264,3.3548,0.4674,5.1003,0.9533,15.878
fCMR_Siemens_144,45,0.9751,3.172,0.1691,2.6672,0.2043,6.7717
fCMR_Siemens_068,45,2.8523,2.0041,0.2715,3.9607,0.3293,9.4144
fCMR_Siemens_198,45,2.8915,3.4231,0.2259,2.1257,0.2731,5.0473
fCMR_Siemens_018,46,1.8111,2.6683,0.4953,2.8766,0.5095,7.3712
fCMR_Siemens_113,46,1.8857,2.1506,0.1034,9.8045,0.1253,20.267
fCMR_Siemens_027,46,2.1297,2.4271,0.1741,2.3764,0.2603,6.4413
fCMR_Siemens_006,46,1.7175,2.3963,0.2246,4.2252,0.2798,10.5617
fCMR_Siemens_144,46,3.0784,2.9839,0.1975,5.2233,0.2075,12.2192
fCMR_Siemens_068,46,2.7243,0.6785,0.5176,0.5688,0.5283,2.3785
fCMR_Siemens_198,46,2.2815,2.957,0.2192,1.1001,0.2472,3.5376
fCMR_Siemens_018,47,2.4918,1.3506,0.3635,1.1185,0.785,3.0063
fCMR_Siemens_113,47,0.8557,3.304,0.0605,6.3089,0.1337,15.6508
fCMR_Siemens_027,47,2.7414,2.8106,0.3132,2.1665,0.3407,7.6207
fCMR_Siemens_006,47,2.9927,2.8678,0.2525,3.4588,0.387,12.3304
fCMR_Siemens_144,47,2.3167,2.6049,0.0858,1.7408,0.1565,5.6161
fCMR_Siemens_068,47,2.7096,1.9059,0.7122,1.0724,0.7497,5.1006
fCMR_Siemens_198,47,2.7993,1.2177,0.2605,1.5138,0.2733,3.5974
fCMR_Siemens_018,48,2.8503,2.4622,0.3023,0.7761,0.3112,3.0493
fCMR_Siemens_113,48,2.5975,2.0246,0.074,6.7046,0.122,15.0661
fCMR_Siemens_027,48,1.3742,2.4912,0.3068,0.9245,0.4274,5.0136
fCMR_Siemens_006,48,1.9441,2.8638,0.463,1.3156,0.4963,7.3201
fCMR_Siemens_144,48,1.386,1.3681,0.0597,1.3747,0.1714,4.3717
fCMR_Siemens_068,48,1.5749,1.8512,0.6109,1.0949,0.6159,3.9648
fCMR_Siemens_198,48,3.0267,2.1957,0.2517,2.6808,0.2645,6.4134
fCMR_Siemens_018,49,1.8246,2.7188,0.4052,1.1039,0.7297,3.6858
fCMR_Siemens_113,49,3.0689,2.734,0.0585,5.7868,0.0795,12.8086
fCMR_Siemens_027,49,3.0574,0.8683,0.2316,1.932,0.3397,6.4798
fCMR_Siemens_006,49,2.3615,2.6669,0.2497,6.029,0.2613,12.756
fCMR_Siemens_144,49,2.1783,3.636,0.2709,0.8902,0.8456,7.3793
fCMR_Siemens_068,49,2.6313,1.899,0.5824,0.9623,0.6116,4.9407
fCMR_Siemens_198,49,2.0642,3.4678,0.2595,1.7652,0.2719,4.3086
fCMR_Siemens_018,50,3.0613,2.6682,0.3188,2.0241,0.3291,5.0032
fCMR_Siemens_113,50,3.1008,2.2315,0.0407,6.2792,0.1172,13.5036
fCMR_Siemens_027,50,2.8653,2.564,0.506,0.4309,0.6018,2.7945
fCMR_Siemens_006,50,1.2675,0.576,0.2067,1.5925,0.7229,10.8514
fCMR_Siemens_144,50,2.6572,1.4822,0.1779,1.7132,0.1939,4.3972
fCMR_Siemens_068,50,3.1378,1.4945,0.7612,1.1392,0.7646,3.9121
fCMR_Siemens_198,50,1.0901,2.7051,0.2789,1.0374,0.2892,2.9108
fCMR_Siemens_018,51,3.0583,2.25,0.6072,1.5411,0.6163,3.7632
fCMR_Siemens_113,51,1.9057,2.6394,0.102,5.8702,0.1277,13.6349
fCMR_Siemens_027,51,2.4619,2.5905,0.0966,1.9704,0.2278,5.8316
fCMR_Siemens_006,51,1.2447,2.6859,0.1314,3.0033,0.1496,7.6008
fCMR_Siemens_144,51,2.6236,3.4425,0.1907,2.362,0.299,7.8735
fCMR_Siemens_068,51,2.7488,2.3855,0.6872,0.391,0.8296,3.7923
fCMR_Siemens_198,51,1.9187,2.658,0.1684,1.1548,0.2191,3.5733
fCMR_Siemens_018,52,2.3734,1.9086,0.4669,1.8499,0.4984,4.9956
fCMR_Siemens_113,52,1.4172,3.2091,0.0542,7.3896,0.1317,16.1231
fCMR_Siemens_027,52,3.0422,2.0461,0.2635,1.3687,0.3061,5.0634
fCMR_Siemens_006,52,1.4267,1.6779,0.1809,3.9067,0.2443,10.0924
fCMR_Siemens_144,52,1.9985,2.558,0.131,0.705,0.7439,4.9788
fCMR_Siemens_068,52,2.9469,2.2776,0.5738,1.0434,0.5892,3.9177
fCMR_Siemens_198,52,1.2527,3.5272,0.1761,1.0142,0.2002,2.9983
fCMR_Siemens_018,53,2.1771,2.7971,0.3475,1.0055,0.3958,4.1331
fCMR_Siemens_113,53,2.2868,2.6606,0.1682,7.1552,0.1787,15.4222
fCMR_Siemens_027,53,0.3992,3.3011,0.2543,2.7288,0.3382,9.816
fCMR_Siemens_006,53,2.3521,3.0604,0.2199,6.3558,0.289,15.2954
fCMR_Siemens_144,53,2.0022,1.8086,0.1837,3.3394,0.1995,7.4991
fCMR_Siemens_068,53,1.8601,2.8622,0.6243,0.4747,0.642,2.2572
fCMR_Siemens_198,53,2.0927,1.7725,0.2221,0.7434,0.2416,3.5004
fCMR_Siemens_018,54,2.0934,2.2755,0.496,1.8018,0.824,5.353
fCMR_Siemens_113,54,1.6581,2.4889,0.0451,6.5332,0.1293,14.3926
fCMR_Siemens_027,54,1.8937,1.8467,0.2108,1.0667,0.2429,4.5789
fCMR_Siemens_006,54,2.1902,2.661,0.2927,2.5368,0.7518,10.4486
fCMR_Siemens_144,54,2.0322,1.5112,0.1892,2.7818,0.2942,9.0921
fCMR_Siemens_068,54,1.9479,2.5302,0.5024,1.3383,0.5183,4.4569
fCMR_Siemens_198,54,2.7178,2.1302,0.152,0.8012,0.1718,2.561
fCMR_Siemens_018,55,2.2576,2.9846,0.2014,1.9552,0.262,5.4624
fCMR_Siemens_113,55,2.5781,0.4253,0.0835,3.8054,0.0991,8.0976
fCMR_Siemens_027,55,2.9783,3.3986,0.2591,4.9764,0.2775,12.1542
fCMR_Siemens_006,55,2.844,2.724,0.2172,4.3056,0.2959,10.3988
fCMR_Siemens_144,55,0.8685,3.084,0.0781,0.1684,0.1737,2.3229
fCMR_Siemens_068,55,1.7489,2.7015,0.4527,2.81,0.4735,7.151
fCMR_Siemens_198,55,3.0963,2.8263,0.2955,0.9602,0.3122,2.7435
fCMR_Siemens_018,56,3.0385,1.4709,0.3437,1.9591,0.3691,5.5834
fCMR_Siemens_113,56,1.1124,2.3702,0.0713,6.703,0.0896,13.9593
fCMR_Siemens_027,56,2.9652,4.0164,0.164,1.1343,0.8246,6.0748
fCMR_Siemens_006,56,2.9991,1.9451,0.3233,5.6005,0.3438,13.2127
fCMR_Siemens_144,56,0.3241,3.6778,0.1217,3.1115,0.1363,8.2783
fCMR_Siemens_068,56,1.8196,1.3204,0.6222,0.1192,0.6359,1.986
fCMR_Siemens_198,56,2.0807,1.8149,0.2572,1.0116,0.2783,3.735
fCMR_Siemens_018,57,1.8197,2.4957,0.2365,1.7047,0.3267,4.344
fCMR_Siemens_113,57,2.1274,2.2411,0.1005,10.2407,0.1481,21.9915
fCMR_Siemens_027,57,1.0192,1.72,0.1766,0.9255,0.2366,4.0844
fCMR_Siemens_006,57,2.4334,2.6471,0.1802,2.1569,0.2461,6.3774
fCMR_Siemens_144,57,3.0557,3.099,0.2192,0.823,0.8663,6.8071
fCMR_Siemens_068,57,2.3805,2.0223,0.5999,1.3172,0.6443,5.5353
fCMR_Siemens_198,57,0.9427,1.2672,0.2807,2.7506,0.3047,7.1313
fCMR_Siemens_018,58,2.7536,1.8149,0.5006,1.4433,0.8798,3.7808
fCMR_Siemens_113,58,2.457,1.9324,0.053,4.1181,0.1246,9.2959
fCMR_Siemens_027,58,2.7442,4.0928,0.1333,5.0345,0.5189,14.3453
fCMR_Siemens_006,58,1.2439,3.0379,0.2994,5.6676,0.3214,13.3
fCMR_Siemens_144,58,3.1063,2.0058,0.1138,1.4357,0.1413,5.4495
fCMR_Siemens_068,58,1.5909,2.5686,0.7718,0.1432,0.7787,1.8867
fCMR_Siemens_198,58,2.9515,2.8021,0.2472,1.3666,0.2581,3.5853
fCMR_Siemens_018,59,3.0995,2.4921,0.4883,1.7565,0.497,3.9577
fCMR_Siemens_113,59,2.6038,2.7136,0.0767,5.7758,0.1505,12.8787
fCMR_Siemens_027,59,2.7222,1.8223,0.2157,0.6541,0.3086,3.8709
fCMR_Siemens_006,59,2.418,2.087,0.2547,3.9394,0.3182,11.2126
fCMR_Siemens_144,59,2.462,1.5418,0.2584,1.3305,0.8179,5.435
fCMR_Siemens_068,59,2.27,2.7018,0.6047,1.1633,0.9285,3.4673
fCMR_Siemens_198,59,2.0585,2.8804,0.2632,1.7232,0.2757,4.5862
fCMR_Siemens_018,60,1.5876,2.4834,0.4594,2.6175,0.4691,6.6198
fCMR_Siemens_113,60,1.4411,1.8352,0.0868,7.3364,0.1284,16.0798
fCMR_Siemens_027,60,1.7018,1.3371,0.2091,4.0498,0.3331,11.3703
fCMR_Siemens_006,60,1.9953,3.0466,0.8868,4.2196,1.2646,12.827
fCMR_Siemens_144,60,2.6291,2.7491,0.212,3.3155,0.267,7.8412
fCMR_Siemens_068,60,2.781,0.6781,0.5552,4.8458,0.5786,11.3012
fCMR_Siemens_198,60,2.224,3.7642,0.1562,0.3685,0.1834,1.9071
fCMR_Siemens_018,61,2.0198,2.842,0.3012,1.6563,0.7301,6.3994
fCMR_Siemens_113,61,2.9599,2.5071,0.0796,8.5574,0.1236,17.8276
fCMR_Siemens_027,61,2.0261,3.3253,0.2139,2.531,0.2707,7.8862
fCMR_Siemens_006,61,1.1682,2.0036,0.2713,4.5907,0.3048,10.7245
fCMR_Siemens_144,61,2.0268,1.4646,0.1439,4.4949,0.1617,11.9326
fCMR_Siemens_068,61,2.9512,1.9919,0.3864,6.8292,0.406,14.566
fCMR_Siemens_198,61,2.7164,3.1574,0.1898,0.7251,0.2301,2.4706
fCMR_Siemens_018,62,2.6035,1.9905,0.3649,0.3592,0.3824,1.6024
fCMR_Siemens_113,62,2.0338,2.122,0.038,5.7455,0.069,12.6718
fCMR_Siemens_027,62,2.837,2.3983,0.1536,0.9495,0.2242,3.3454
fCMR_Siemens_006,62,3.0814,1.2013,0.3364,5.6646,0.3794,13.2261
fCMR_Siemens_144,62,2.2727,2.646,0.1948,1.1351,0.2174,3.9205
fCMR_Siemens_068,62,2.7859,0.9541,0.4732,2.8521,0.4922,7.6413
fCMR_Siemens_198,62,1.5748,2.7939,0.2634,2.2243,0.2887,5.5152
fCMR_Siemens_018,63,1.7259,1.929,0.2706,3.155,0.351,7.1254
fCMR_Siemens_113,63,2.5325,2.1919,0.0769,8.5284,0.1254,19.2432
fCMR_Siemens_027,63,2.8287,2.3844,0.2147,0.2172,0.2493,3.4531
fCMR_Siemens_006,63,2.2021,1.5991,0.1949,4.6809,0.2558,12.9057
fCMR_Siemens_144,63,2.6443,1.615,0.1577,2.4662,0.1929,9.1438
fCMR_Siemens_068,63,2.5224,2.906,0.494,3.1839,0.5058,7.6652
fCMR_Siemens_198,63,2.7927,1.7345,0.1803,1.5784,0.2184,3.8508
fCMR_Siemens_018,64,1.782,1.7904,0.2472,0.9968,0.8489,4.4467
fCMR_Siemens_113,64,1.6274,2.0342,0.0933,4.9119,0.13,12.5369
fCMR_Siemens_027,64,1.1321,2.6499,0.1236,1.4955,0.5944,6.429
fCMR_Siemens_006,64,2.0408,1.7461,0.2016,2.5906,0.2677,7.121
fCMR_Siemens_144,64,0.7096,1.1115,0.0969,0.7253,0.1536,2.9509
fCMR_Siemens_068,64,2.4609,3.245,0.4931,4.259,0.5581,14.4734
fCMR_Siemens_198,64,1.7323,2.8607,0.1991,3.5788,0.2216,7.8341
fCMR_Siemens_018,65,2.5628,2.6617,0.3026,2.5365,0.7616,6.4326
fCMR_Siemens_113,65,2.2531,2.692,0.0549,6.4101,0.1301,14.0675
fCMR_Siemens_027,65,2.928,1.7962,0.312,1.2659,0.3468,6.239
fCMR_Siemens_006,65,1.2733,2.9251,0.2843,6.3436,0.3235,14.3386
fCMR_Siemens_144,65,2.2104,2.9312,0.1139,1.4515,0.158,3.8102
fCMR_Siemens_068,65,3.1006,3.0289,0.3857,4.7573,0.3987,12.5384
fCMR_Siemens_198,65,1.0056,2.5518,0.2255,0.9062,0.2622,3.7774
fCMR_Siemens_018,66,1.8518,1.1388,0.324,1.6211,0.3408,3.9806
fCMR_Siemens_113,66,2.268,2.2335,0.0799,7.8049,0.1245,17.09
fCMR_Siemens_027,66,2.1766,1.0134,0.4203,1.6418,0.4711,6.2526
fCMR_Siemens_006,66,0.8465,3.0793,0.2385,0.8806,0.7821,5.2
fCMR_Siemens_144,66,2.8578,3.0135,0.2108,0.851,0.8033,4.9004
fCMR_Siemens_068,66,2.2279,2.2468,0.4536,2.7496,0.6036,8.0951
fCMR_Siemens_198,66,2.9177,2.6405,0.1461,1.2856,0.1858,3.2516
fCMR_Siemens_018,67,2.2945,0.8348,0.3593,1.1678,0.4161,3.811
fCMR_Siemens_113,67,2.7537,2.1915,0.043,5.5623,0.1347,12.2456
fCMR_Siemens_027,67,2.8667,2.4063,0.1163,1.6492,0.2574,6.1471
fCMR_Siemens_006,67,1.4589,1.3446,0.4874,5.0453,0.6076,13.6148
fCMR_Siemens_144,67,1.0218,2.5216,0.142,1.5124,0.1631,4.7395
fCMR_Siemens_068,67,3.0662,3.248,0.4942,5.8916,0.5933,17.3865
fCMR_Siemens_198,67,2.3014,2.314,0.1773,1.7938,0.2255,4.4933
fCMR_Siemens_018,68,2.6694,2.3723,0.2347,0.5209,0.28,3.3782
fCMR_Siemens_113,68,2.2771,1.9537,0.0698,6.2782,0.1612,13.5606
fCMR_Siemens_027,68,2.2822,3.3795,0.1444,0.0899,0.2178,1.6188
fCMR_Siemens_006,68,2.9862,2.5224,0.1669,0.4538,0.7378,2.1375
fCMR_Siemens_144,68,0.9253,2.6494,0.1902,0.7256,0.605,4.8868
fCMR_Siemens_068,68,2.5849,1.608,0.4393,3.2935,0.4546,9.7244
fCMR_Siemens_198,68,2.6194,1.5176,0.2853,1.6111,0.3009,4.5196
fCMR_Siemens_018,69,3.1092,3.5257,0.309,1.4062,0.3233,3.3795
fCMR_Siemens_113,69,1.4625,0.996,0.0636,4.1993,0.1598,9.9293
fCMR_Siemens_027,69,2.6078,2.2448,0.2792,6.3648,0.3677,13.8659
fCMR_Siemens_006,69,1.7247,3.146,0.2196,5.6915,0.2719,12.659
fCMR_Siemens_144,69,2.0852,2.5748,0.1789,0.019,0.7566,2.0376
fCMR_Siemens_068,69,1.5919,1.5041,0.4746,4.4844,0.4895,11.3284
fCMR_Siemens_198,69,2.878,2.8026,0.2343,2.7609,0.2506,6.3796
fCMR_Siemens_018,70,2.7862,1.7199,0.4785,2.9459,0.4844,7.3606
fCMR_Siemens_113,70,1.8995,2.9833,0.1168,2.7894,0.1572,7.3488
fCMR_Siemens_027,70,2.8425,1.7893,0.2077,0.3932,0.2968,2.6743
fCMR_Siemens_006,70,1.2655,1.4225,0.0787,2.9364,0.1668,7.6764
fCMR_Siemens_144,70,3.073,1.9886,0.4499,1.4353,0.6213,8.0898
fCMR_Siemens_068,70,1.4002,0.6963,0.4426,4.3117,0.5057,11.2706
fCMR_Siemens_198,70,2.9033,1.1506,0.2568,1.9014,0.2827,4.5009
fCMR_Siemens_018,71,2.7617,1.3919,0.452,3.6533,0.9637,10.9003
fCMR_Siemens_113,71,2.3196,2.0665,0.1086,6.8391,0.1264,14.7136
fCMR_Siemens_027,71,2.3473,2.642,0.278,2.0587,0.3307,5.8782
fCMR_Siemens_006,71,2.3867,3.5533,0.4365,2.8858,0.6737,8.1626
fCMR_Siemens_144,71,2.3608,2.7327,0.2384,1.9129,0.2656,5.9354
fCMR_Siemens_068,71,2.6057,2.7448,0.7099,1.7338,0.7381,4.5512
fCMR_Siemens_198,71,2.8338,2.8312,0.2064,0.7358,0.2221,2.8194
fCMR_Siemens_018,72,2.5589,2.3399,0.2106,1.7084,0.2484,5.0004
fCMR_Siemens_113,72,2.0675,2.7285,0.0768,2.27,0.1195,5.6426
fCMR_Siemens_027,72,1.1896,3.6029,0.1383,0.2801,0.3505,3.0826
fCMR_Siemens_006,72,3.0171,3.4764,0.8749,2.0156,1.0534,10.6738
fCMR_Siemens_144,72,2.3818,2.7279,0.1277,3.0412,0.1396,8.3105
fCMR_Siemens_068,72,2.8006,2.8734,0.895,0.168,1.1866,2.921
fCMR_Siemens_198,72,2.3092,1.6423,0.218,0.714,0.2404,1.7636
fCMR_Siemens_018,73,2.8367,2.2496,0.2856,0.9785,0.2929,3.0224
fCMR_Siemens_113,73,2.9165,1.0552,0.0458,10.8962,0.0991,23.6078
fCMR_Siemens_027,73,2.5631,2.4298,0.1998,5.6716,0.2254,15.6494
fCMR_Siemens_006,73,1.4676,1.5653,0.2606,8.1222,0.3105,19.1658
fCMR_Siemens_144,73,1.8474,1.2132,0.0898,1.4355,0.1617,4.8037
fCMR_Siemens_068,73,2.2993,1.6658,0.3561,3.4518,0.4165,9.0944
fCMR_Siemens_198,73,1.6012,1.8722,0.2333,2.4273,0.2483,6.2695
fCMR_Siemens_018,74,2.0715,3.3826,0.3396,2.1925,0.3917,6.8094
fCMR_Siemens_113,74,2.7012,2.6704,0.0804,7.3267,0.1038,15.4148
fCMR_Siemens_027,74,1.9777,2.3759,0.1675,0.6678,0.2246,3.0118
fCMR_Siemens_006,74,1.8386,2.4753,0.1002,4.2825,0.1563,9.2796
fCMR_Siemens_144,74,2.1109,1.4071,0.1561,2.1469,0.1828,5.4465
fCMR_Siemens_068,74,2.8568,2.456,0.6643,2.8997,0.6808,8.7815
fCMR_Siemens_198,74,1.8196,2.607,0.2351,1.3177,0.2785,4.4216
fCMR_Siemens_018,75,2.6818,1.5385,0.2895,2.1664,0.3268,5.5123
fCMR_Siemens_113,75,2.843,3.5227,0.1197,3.71,0.1697,9.8455
fCMR_Siemens_027,75,0.6085,1.5739,0.1928,1.3407,0.2375,5.026
fCMR_Siemens_006,75,2.0655,2.4622,0.2179,4.984,0.2896,15.7754
fCMR_Siemens_144,75,1.9005,2.3741,0.1701,1.5768,0.1963,5.4877
fCMR_Siemens_068,75,1.0455,3.4435,0.3915,5.3619,0.417,12.3078
fCMR_Siemens_198,75,2.1947,1.7261,0.219,1.0603,0.2359,3.2586
fCMR_Siemens_018,76,3.1124,3.2009,0.1824,1.2215,0.3931,4.9607
fCMR_Siemens_113,76,2.4175,2.5033,0.0917,12.6268,0.131,26.4385
fCMR_Siemens_027,76,2.4702,1.98,0.2704,0.5424,0.4171,5.6991
fCMR_Siemens_006,76,2.3957,2.8308,0.1227,5.2411,0.1782,11.6598
fCMR_Siemens_144,76,2.2944,2.0096,0.1845,1.2307,0.7862,7.8614
fCMR_Siemens_068,76,3.0473,1.8819,0.6244,5.6693,0.659,13.679
fCMR_Siemens_198,76,2.1195,3.2279,0.2579,1.3964,0.2813,3.8104
fCMR_Siemens_018,77,0.7514,2.3761,0.3863,1.6315,0.3987,4.6799
fCMR_Siemens_113,77,2.6988,1.8163,0.1605,8.104,0.2229,19.1932
fCMR_Siemens_027,77,2.4055,2.098,0.1962,2.9629,0.2384,9.6056
fCMR_Siemens_006,77,1.2586,2.0002,0.2278,2.4923,0.251,5.8309
fCMR_Siemens_144,77,2.817,3.0054,0.113,0.8948,0.2095,2.9106
fCMR_Siemens_068,77,1.401,3.0418,0.4945,3.8539,0.5102,10.429
fCMR_Siemens_198,77,1.61,1.7062,0.2619,2.3001,0.2807,5.6275
fCMR_Siemens_018,78,2.4914,2.6742,0.5072,1.0931,0.5391,3.0814
fCMR_Siemens_113,78,1.751,1.9863,0.0587,9.7962,0.1127,20.923
fCMR_Siemens_027,78,2.8015,0.836,0.1356,0.3625,0.2046,2.4001
fCMR_Siemens_006,78,2.7067,1.8212,0.1984,3.5113,0.2282,9.604
fCMR_Siemens_144,78,1.8974,3.0718,0.1717,2.4764,0.2017,6.557
fCMR_Siemens_068,78,2.5027,2.9824,0.7593,0.1887,0.7689,1.4672
fCMR_Siemens_198,78,1.4382,2.3206,0.2487,1.8789,0.2756,5.2181
fCMR_Siemens_018,79,3.059,2.6385,0.1931,1.9944,0.2314,4.8394
fCMR_Siemens_113,79,0.5121,1.3288,0.0448,7.3383,0.1074,16.7551
fCMR_Siemens_027,79,1.7119,1.5556,0.208,1.2231,0.2226,3.9142
fCMR_Siemens_006,79,1.7325,2.4835,0.2213,3.8448,0.2945,10.1855
fCMR_Siemens_144,79,1.0566,2.6677,0.1766,1.7982,0.2056,4.5863
fCMR_Siemens_068,79,2.6577,2.3063,0.8331,3.425,0.8595,12.1868
fCMR_Siemens_198,79,1.6077,2.8726,0.2693,0.9294,0.2835,2.4623
fCMR_Siemens_018,80,2.6076,3.5432,0.2785,0.6988,0.2911,2.5617
fCMR_Siemens_113,80,2.0306,3.0579,0.1152,1.4016,0.1461,4.5573
fCMR_Siemens_027,80,3.0164,2.7539,0.3283,2.7921,0.5374,8.1287
fCMR_Siemens_006,80,1.4015,2.8191,0.3705,0.5733,0.4664,2.7688
fCMR_Siemens_144,80,2.4868,2.9589,0.2314,2.5779,0.2374,6.3462
fCMR_Siemens_068,80,2.9238,2.6758,0.707,2.7484,0.7442,8.3278
fCMR_Siemens_198,80,1.8792,2.3894,0.3963,0.5384,0.4313,3.4452
fCMR_Siemens_018,81,1.8391,2.6569,0.3758,1.4188,0.3946,3.8831
fCMR_Siemens_113,81,2.9471,2.9527,0.1423,9.7104,0.1744,20.8878
fCMR_Siemens_027,81,2.965,1.138,0.2469,1.3194,0.298,6.0122
fCMR_Siemens_006,81,2.2706,1.8372,0.1891,2.1168,0.7466,12.1243
fCMR_Siemens_144,81,2.2284,1.5921,0.057,2.0701,0.1299,5.7674
fCMR_Siemens_068,81,2.3315,1.6729,0.5643,1.8799,0.5726,5.3594
fCMR_Siemens_198,81,1.8542,1.7479,0.2251,0.7078,0.2616,2.3314
fCMR_Siemens_018,82,2.9718,2.6705,0.5806,1.5672,0.5834,3.9693
fCMR_Siemens_113,82,1.7975,3.3233,0.0968,5.0046,0.1173,10.7488
fCMR_Siemens_027,82,3.0209,3.7588,0.1327,0.6045,0.2309,2.672
fCMR_Siemens_006,82,2.7236,3.2826,0.1908,4.5073,0.2547,12.0329
fCMR_Siemens_144,82,1.3152,2.4999,0.2736,2.5798,0.7851,10.524
fCMR_Siemens_068,82,1.6747,2.2198,0.4828,2.2876,0.5285,8.0714
fCMR_Siemens_198,82,2.9472,1.1247,0.2501,2.7095,0.2623,6.1979
fCMR_Siemens_018,83,0.8734,1.4147,0.2896,2.0391,0.3607,5.7513
fCMR_Siemens_113,83,2.0414,2.4403,0.0444,6.4757,0.0889,13.9639
fCMR_Siemens_027,83,1.6813,2.4097,0.2609,2.6052,0.295,8.8618
fCMR_Siemens_006,83,2.2007,2.7627,0.2063,2.6946,0.7996,10.0773
fCMR_Siemens_144,83,1.4759,2.0494,0.1565,1.4459,0.2279,6.2687
fCMR_Siemens_068,83,2.3497,3.3004,0.5713,1.2427,0.592,4.1163
fCMR_Siemens_198,83,1.7753,2.4735,0.2189,2.2149,0.2803,5.731
fCMR_Siemens_018,84,2.1667,2.7955,0.3603,1.1902,0.3695,4.0308
fCMR_Siemens_113,84,1.9079,2.8781,0.0589,4.7544,0.1061,10.2358
fCMR_Siemens_027,84,1.2899,2.2752,0.1993,1.2462,0.2569,4.3693
fCMR_Siemens_006,84,2.3801,1.2423,0.2724,4.4465,0.345,11.251
fCMR_Siemens_144,84,2.5792,3.3749,0.3572,0.3313,1.0384,4.4675
fCMR_Siemens_068,84,1.335,3.0605,0.2818,3.7766,0.3163,9.1863
fCMR_Siemens_198,84,2.5871,2.6432,0.2704,1.8244,0.2814,3.969
fCMR_Siemens_018,85,2.4638,2.2616,0.2657,1.5525,0.2742,4.3218
fCMR_Siemens_113,85,2.9486,1.1198,0.0902,12.2334,0.1467,25.518
fCMR_Siemens_027,85,2.8528,1.7819,0.2361,1.776,0.2741,4.8054
fCMR_Siemens_006,85,1.8675,2.9281,0.2494,3.4998,0.2549,8.7292
fCMR_Siemens_144,85,2.6581,2.4464,0.0697,1.9374,0.0996,4.4556
fCMR_Siemens_068,85,1.3185,3.0539,0.5583,3.1579,0.6418,11.4855
fCMR_Siemens_198,85,3.0298,2.8849,0.1623,1.4217,0.1916,3.6835
fCMR_Siemens_018,86,1.8886,3.3924,0.5566,1.5344,0.5599,3.9493
fCMR_Siemens_113,86,2.6128,2.7592,0.055,5.428,0.126,12.5188
fCMR_Siemens_027,86,1.2561,1.5766,0.2581,0.9606,0.3044,3.9164
fCMR_Siemens_006,86,2.2925,2.4879,0.1605,6.59,0.2715,18.0357
fCMR_Siemens_144,86,3.0045,2.2775,0.1372,2.0231,0.1689,4.8528
fCMR_Siemens_068,86,2.6674,0.9269,0.7435,1.3108,0.7596,4.787
fCMR_Siemens_198,86,1.9757,1.4091,0.2314,1.1676,0.2757,4.2868
fCMR_Siemens_018,87,2.0454,2.6817,0.4093,0.6452,0.436,2.7686
fCMR_Siemens_113,87,1.711,2.135,0.0588,4.7924,0.1104,10.6762
fCMR_Siemens_027,87,2.7868,2.8384,0.2072,0.8622,0.8281,7.9479
fCMR_Siemens_006,87,2.5605,2.0948,0.2088,5.3444,0.2539,11.8067
fCMR_Siemens_144,87,2.8562,2.7364,0.1875,1.1562,0.2381,3.5927
fCMR_Siemens_068,87,3.1155,2.5301,0.3761,4.817,0.5061,12.4312
fCMR_Siemens_198,87,1.5914,2.9469,0.2218,0.84,0.2596,3.0641
fCMR_Siemens_018,88,2.4343,2.8781,0.3834,2.3265,0.4401,6.0945
fCMR_Siemens_113,88,2.027,1.1854,0.0803,8.8269,0.1323,19.1406
fCMR_Siemens_027,88,0.9276,2.2432,0.2688,1.9213,0.2876,6.26
fCMR_Siemens_006,88,1.3543,2.3451,0.2346,3.1349,0.3108,8.8492
fCMR_Siemens_144,88,1.2152,3.1231,0.1905,1.7233,0.2308,5.9409
fCMR_Siemens_068,88,2.5625,3.153,0.5834,3.3125,0.6147,10.3208
fCMR_Siemens_198,88,2.6056,3.3671,0.2064,0.7803,0.2258,2.4512
fCMR_Siemens_018,89,2.7184,2.9672,0.3614,1.5984,0.3759,5.0227
fCMR_Siemens_113,89,2.6784,2.8849,0.0702,4.9286,0.1039,11.0255
fCMR_Siemens_027,89,2.3782,2.102,0.3061,1.0439,0.3179,4.1242
fCMR_Siemens_006,89,1.5882,2.3784,0.2299,6.4125,0.2664,14.3762
fCMR_Siemens_144,89,1.0598,2.2831,0.1361,2.0691,0.1633,5.5036
fCMR_Siemens_068,89,2.9011,2.9146,0.3714,3.8017,0.9276,11.3986
fCMR_Siemens_198,89,0.6226,2.4385,0.2719,1.0967,0.3144,3.6628
fCMR_Siemens_018,90,1.651,2.1845,0.7182,3.1516,0.7426,7.3462
fCMR_Siemens_113,90,2.1681,1.9564,0.1008,4.4312,0.1268,10.0886
fCMR_Siemens_027,90,2.0125,2.3237,0.2553,1.7774,0.2994,7.0279
fCMR_Siemens_006,90,3.098,2.3142,0.2227,6.0775,0.2678,15.3981
fCMR_Siemens_144,90,1.5577,3.4873,0.1173,0.0281,0.7248,4.5591
fCMR_Siemens_068,90,0.484,2.213,0.6984,0.7414,0.713,5.0412
fCMR_Siemens_198,90,1.7927,2.2686,0.1462,0.7843,0.2089,2.8364
fCMR_Siemens_018,91,2.7143,2.43,0.2499,1.6225,0.2875,4.5595
fCMR_Siemens_113,91,2.4812,3.2613,0.1411,4.742,0.1622,11.9513
