subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Philips_094,9,3.0011,3.5164,0.1341,1.3256,0.1392,3.1578
fCMR_Philips_136,9,2.4313,3.2521,0.0464,0.1594,0.139,0.8108
fCMR_Philips_087,9,2.9371,3.8883,0.3243,2.3595,0.3314,5.7591
fCMR_Philips_003,9,1.6392,3.1828,0.1636,0.7504,0.1852,1.9773
fCMR_Philips_047,9,2.6518,3.3619,0.3028,8.3632,0.3298,18.0868
fCMR_Philips_057,9,2.8942,3.1191,0.3357,1.3261,0.3453,3.2406
fCMR_Philips_097,9,1.8651,2.9115,0.4415,0.162,0.4493,0.8378
fCMR_Philips_070,9,3.0276,3.0457,0.4448,2.3689,0.4592,5.1952
fCMR_Philips_068,9,1.5363,3.1075,0.1318,0.7285,0.1881,2.141
fCMR_Philips_117,10,2.9117,3.3295,0.2745,0.7058,0.2983,2.2723
fCMR_Philips_002,10,2.9436,1.8089,0.2737,1.7179,0.2858,3.8667
fCMR_Philips_052,10,0.8878,2.7433,0.1165,1.298,0.1346,3.2234
fCMR_Philips_123,10,2.1198,0.489,0.1195,0.4147,0.155,2.4418
fCMR_Philips_079,10,2.6745,2.0116,0.1318,2.112,0.1587,4.8326
fCMR_Philips_041,10,3.0254,1.8133,0.0703,1.5617,0.1033,3.5246
fCMR_Philips_090,10,1.7987,2.0138,0.1237,1.2899,0.1327,3.1786
fCMR_Philips_114,10,2.8737,2.794,0.3054,1.1928,0.3264,2.8698
fCMR_Philips_065,10,2.5765,2.086,0.1342,1.31,0.1548,3.2232
fCMR_Philips_132,10,2.5915,0.2368,0.3265,4.286,0.3389,8.997
fCMR_Philips_031,10,3.069,2.7241,0.2027,1.3161,0.2196,3.0212
fCMR_Philips_104,10,2.3907,3.9404,0.1586,1.5039,0.2455,4.5037
fCMR_Philips_094,10,2.1639,2.918,0.1856,2.2098,0.1993,5.14
fCMR_Philips_136,10,2.5281,1.3241,0.1212,0.291,0.1488,1.0527
fCMR_Philips_087,10,3.0581,2.688,0.2918,3.1054,0.3196,6.9346
fCMR_Philips_003,10,1.7888,2.7443,0.1364,1.2088,0.1566,3.2123
fCMR_Philips_047,10,2.5548,2.8747,0.4345,10.733,0.4583,22.8713
fCMR_Philips_057,10,2.9178,2.8518,0.3423,1.4045,0.3509,3.2588
fCMR_Philips_097,10,2.4055,1.7805,0.2857,0.0351,0.3157,0.4192
fCMR_Philips_070,10,2.3264,2.3596,0.3862,1.6661,0.4285,4.0085
fCMR_Philips_068,10,1.2908,2.6499,0.222,0.6095,0.2456,1.804
fCMR_Philips_117,11,1.8664,3.0474,0.0877,0.6016,0.1763,2.1655
fCMR_Philips_002,11,2.7027,2.9494,0.1786,1.566,0.2095,4.0826
fCMR_Philips_052,11,2.6554,0.5593,0.232,0.5714,0.2507,1.9382
fCMR_Philips_123,11,1.3358,2.7896,0.1562,0.1249,0.1715,1.4138
fCMR_Philips_079,11,2.0391,2.3985,0.1978,0.9153,0.2629,2.5617
fCMR_Philips_041,11,1.3154,3.83,0.0592,0.5347,0.1174,1.801
fCMR_Philips_090,11,2.7254,2.5748,0.0985,0.756,0.1432,1.898
fCMR_Philips_114,11,2.4187,1.8465,0.3427,1.9524,0.3747,4.5852
fCMR_Philips_065,11,1.6994,2.888,0.1911,0.8156,0.2117,2.095
fCMR_Philips_132,11,1.9415,0.6014,0.3853,4.0884,0.3988,8.8505
fCMR_Philips_031,11,1.4279,1.8978,0.1274,1.5918,0.1383,3.8248
fCMR_Philips_104,11,1.3216,1.8861,0.2344,1.5172,0.2815,4.2997
fCMR_Philips_094,11,2.1782,2.4025,0.1111,0.3154,0.1452,1.1411
fCMR_Philips_136,11,2.7312,1.1687,0.1193,0.0162,0.1993,0.6968
fCMR_Philips_087,11,1.6273,3.0746,0.415,2.0218,0.4225,4.5564
fCMR_Philips_003,11,1.9824,1.9487,0.202,0.2392,0.2301,1.0176
fCMR_Philips_047,11,1.9163,2.0588,0.3181,1.206,0.373,3.4486
fCMR_Philips_057,11,2.2833,2.0026,0.3399,0.9412,0.3524,2.7891
fCMR_Philips_097,11,2.3504,2.5343,0.2545,0.0142,0.3288,1.298
fCMR_Philips_070,11,2.4089,2.1113,0.3611,2.1935,0.3828,5.1057
fCMR_Philips_068,11,2.3849,1.6664,0.1291,0.5326,0.174,1.7413
fCMR_Philips_117,12,2.6071,2.2372,0.2006,0.8876,0.2383,2.4426
fCMR_Philips_002,12,1.5838,1.4161,0.2038,0.9812,0.2231,2.5054
fCMR_Philips_052,12,1.881,2.7293,0.2128,0.9861,0.2209,2.679
fCMR_Philips_123,12,2.4699,2.1522,0.0646,0.7306,0.1735,2.5637
fCMR_Philips_079,12,0.9775,2.7204,0.2822,0.8971,0.3036,2.572
fCMR_Philips_041,12,2.885,2.6887,0.2224,0.4614,0.2683,2.5915
fCMR_Philips_090,12,1.1811,3.3919,0.1226,1.3605,0.1597,4.0164
fCMR_Philips_114,12,3.0948,1.3257,0.25,2.1085,0.2651,4.6726
fCMR_Philips_065,12,0.9389,2.3621,0.0924,0.8715,0.1873,2.6488
fCMR_Philips_132,12,1.1288,2.5753,0.2303,3.2359,0.2526,7.0244
fCMR_Philips_031,12,2.5465,2.3515,0.1057,2.2309,0.1458,4.9927
fCMR_Philips_104,12,2.4426,1.9922,0.0979,2.3667,0.2128,5.3759
fCMR_Philips_094,12,1.4556,2.0258,0.1475,1.127,0.1874,3.0357
fCMR_Philips_136,12,2.5518,2.4928,0.0929,0.1012,0.2273,0.9116
fCMR_Philips_087,12,2.9073,2.7932,0.3517,3.1277,0.3611,6.5746
fCMR_Philips_003,12,3.0912,2.6596,0.2178,0.853,0.2481,2.277
fCMR_Philips_047,12,3.0813,1.5018,0.1557,1.3082,0.2605,6.2274
fCMR_Philips_057,12,2.5116,0.8084,0.2712,0.776,0.2763,1.9718
fCMR_Philips_097,12,1.3332,2.48,0.5036,0.113,0.52,1.0022
fCMR_Philips_070,12,2.1982,1.8302,0.4346,1.4245,0.4583,3.301
fCMR_Philips_068,12,2.537,3.5928,0.1616,1.1396,0.1724,2.9929
fCMR_Philips_117,13,2.4095,2.479,0.2202,1.1359,0.2492,2.7762
fCMR_Philips_002,13,2.4002,2.533,0.2061,1.5382,0.7801,5.0551
fCMR_Philips_052,13,1.4451,2.3478,0.2158,0.0657,0.2249,0.7486
fCMR_Philips_123,13,0.7235,2.4725,0.1957,0.7573,0.2197,2.5162
fCMR_Philips_079,13,1.9074,1.1868,0.1848,0.7214,0.2805,2.3401
fCMR_Philips_041,13,1.176,2.9138,0.2323,1.7409,0.2497,4.0962
fCMR_Philips_090,13,2.253,0.9411,0.0378,1.989,0.1205,4.7415
