subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Siemens_027,45,2.37,2.4447,0.1893,4.4312,0.2604,10.786
fCMR_Siemens_006,45,2.9264,3.3548,0.3212,5.4342,0.3446,12.3908
fCMR_Siemens_144,45,0.9751,3.172,0.2572,1.1739,1.3559,11.2646
fCMR_Siemens_068,45,2.8523,2.0041,0.9737,2.4296,0.9881,8.02
fCMR_Siemens_198,45,2.8915,3.4231,0.2285,0.6639,0.2546,2.5109
fCMR_Siemens_018,46,1.8111,2.6683,1.8321,16.2321,2.0508,39.2458
fCMR_Siemens_113,46,1.8857,2.1506,0.1402,7.3948,0.1843,18.5003
fCMR_Siemens_027,46,2.1297,2.4271,0.297,0.6494,0.315,2.5465
fCMR_Siemens_006,46,1.7175,2.3963,0.3402,3.2874,0.8634,9.8472
fCMR_Siemens_144,46,3.0784,2.9839,0.1349,3.9778,0.2129,10.6254
fCMR_Siemens_068,46,2.7243,0.6785,1.2889,1.6821,1.5134,6.3351
fCMR_Siemens_198,46,2.2815,2.957,0.2179,1.0439,0.2765,4.945
fCMR_Siemens_018,47,2.4918,1.3506,1.8836,17.7303,2.0756,42.4797
fCMR_Siemens_113,47,0.8557,3.304,0.0825,3.7801,0.1437,10.1858
fCMR_Siemens_027,47,2.7414,2.8106,0.2872,1.2674,0.3578,7.1054
fCMR_Siemens_006,47,2.9927,2.8678,0.2572,3.4469,0.3377,9.659
fCMR_Siemens_144,47,2.3167,2.6049,0.1042,2.3519,0.2475,6.1018
fCMR_Siemens_068,47,2.7096,1.9059,0.9987,1.6349,1.5034,12.3833
fCMR_Siemens_198,47,2.7993,1.2177,0.2904,1.6411,0.3056,4.9838
fCMR_Siemens_018,48,2.8503,2.4622,1.1846,6.6976,1.3731,18.0409
fCMR_Siemens_113,48,2.5975,2.0246,0.1194,6.4721,0.1853,14.4825
fCMR_Siemens_027,48,1.3742,2.4912,0.3334,1.3328,0.3998,4.606
fCMR_Siemens_006,48,1.9441,2.8638,0.3442,1.4067,0.3677,4.5928
fCMR_Siemens_144,48,1.386,1.3681,0.1703,2.1733,0.2092,5.8266
fCMR_Siemens_068,48,1.5749,1.8512,0.7403,2.3917,0.7593,8.3162
fCMR_Siemens_198,48,3.0267,2.1957,0.2628,1.8025,0.2956,7.0018
fCMR_Siemens_018,49,1.8246,2.7188,1.7435,10.1346,1.669,25.4622
fCMR_Siemens_113,49,3.0689,2.734,0.1072,6.4346,0.1554,14.8757
fCMR_Siemens_027,49,3.0574,0.8683,0.1693,0.8467,0.2672,5.394
fCMR_Siemens_006,49,2.3615,2.6669,0.2752,2.9521,0.2833,7.65
fCMR_Siemens_144,49,2.1783,3.636,0.2219,3.6271,0.3087,9.9734
fCMR_Siemens_068,49,2.6313,1.899,0.892,0.7347,0.8952,5.1297
fCMR_Siemens_198,49,2.0642,3.4678,0.2825,0.9167,0.3037,4.0021
fCMR_Siemens_018,50,3.0613,2.6682,1.3046,12.8372,1.7242,34.0209
fCMR_Siemens_113,50,3.1008,2.2315,0.128,4.5116,0.1756,10.2946
fCMR_Siemens_027,50,2.8653,2.564,0.1423,0.8368,0.2119,3.745
fCMR_Siemens_006,50,1.2675,0.576,0.2965,1.3306,0.3732,7.7736
fCMR_Siemens_144,50,2.6572,1.4822,0.1617,0.5648,0.83,6.051
fCMR_Siemens_068,50,3.1378,1.4945,1.3177,4.5681,1.6409,17.1947
fCMR_Siemens_198,50,1.0901,2.7051,0.2103,0.7923,0.2364,3.6006
fCMR_Siemens_018,51,3.0583,2.25,1.8121,7.2511,1.845,18.8708
fCMR_Siemens_113,51,1.9057,2.6394,0.1226,3.4384,0.1742,8.0994
fCMR_Siemens_027,51,2.4619,2.5905,0.1412,1.4363,0.1835,4.6083
fCMR_Siemens_006,51,1.2447,2.6859,0.1809,3.172,0.2529,8.2229
fCMR_Siemens_144,51,2.6236,3.4425,0.1305,1.7527,0.2882,4.7604
fCMR_Siemens_068,51,2.7488,2.3855,0.9305,2.4907,0.9697,11.2348
fCMR_Siemens_198,51,1.9187,2.658,0.2426,2.4302,0.2712,7.4189
fCMR_Siemens_018,52,2.3734,1.9086,1.0799,10.443,1.5696,29.4851
fCMR_Siemens_113,52,1.4172,3.2091,0.1317,9.4131,0.1829,21.7928
fCMR_Siemens_027,52,3.0422,2.0461,0.1479,2.1141,0.2462,8.223
fCMR_Siemens_006,52,1.4267,1.6779,0.1376,3.8141,0.3076,10.9768
fCMR_Siemens_144,52,1.9985,2.558,0.18,0.1406,0.7889,3.3667
fCMR_Siemens_068,52,2.9469,2.2776,0.9853,0.6574,1.0222,5.0437
fCMR_Siemens_198,52,1.2527,3.5272,0.2672,1.3428,0.2835,3.7196
fCMR_Siemens_018,53,2.1771,2.7971,2.2043,14.181,2.3509,32.4566
fCMR_Siemens_113,53,2.2868,2.6606,0.2222,9.8054,0.278,22.1347
fCMR_Siemens_027,53,0.3992,3.3011,0.254,5.454,0.3024,14.3303
fCMR_Siemens_006,53,2.3521,3.0604,0.515,3.7601,0.6508,14.6547
fCMR_Siemens_144,53,2.0022,1.8086,0.1812,2.0658,0.2422,6.0811
fCMR_Siemens_068,53,1.8601,2.8622,1.4425,1.4434,1.4722,5.2968
fCMR_Siemens_198,53,2.0927,1.7725,0.2798,1.0848,0.2933,4.1602
fCMR_Siemens_018,54,2.0934,2.2755,2.2101,12.0087,2.1162,37.8798
fCMR_Siemens_113,54,1.6581,2.4889,0.2407,1.3995,0.266,3.425
fCMR_Siemens_027,54,1.8937,1.8467,0.2708,1.1081,0.4704,9.3374
fCMR_Siemens_006,54,2.1902,2.661,0.3593,1.6862,0.8286,5.6649
fCMR_Siemens_144,54,2.0322,1.5112,0.1754,2.9455,0.2002,8.8078
fCMR_Siemens_068,54,1.9479,2.5302,0.6293,3.2383,1.345,10.941
fCMR_Siemens_198,54,2.7178,2.1302,0.2591,2.3661,0.3129,7.3736
fCMR_Siemens_018,55,2.2576,2.9846,1.3858,11.9162,1.7417,26.4776
fCMR_Siemens_113,55,2.5781,0.4253,0.1213,4.6574,0.1686,11.23
fCMR_Siemens_027,55,2.9783,3.3986,0.1775,2.6472,0.2116,7.8578
fCMR_Siemens_006,55,2.844,2.724,0.2174,2.1037,0.2849,5.6435
fCMR_Siemens_144,55,0.8685,3.084,0.2111,0.0745,0.7475,3.7222
fCMR_Siemens_068,55,1.7489,2.7015,0.5886,6.5244,1.5359,16.5643
fCMR_Siemens_198,55,3.0963,2.8263,0.1912,0.2989,0.2105,1.2499
fCMR_Siemens_018,56,3.0385,1.4709,1.2445,16.5718,1.2751,40.6225
fCMR_Siemens_113,56,1.1124,2.3702,0.0933,5.5244,0.1986,16.1055
fCMR_Siemens_027,56,2.9652,4.0164,0.4145,1.5674,0.7862,4.7052
fCMR_Siemens_006,56,2.9991,1.9451,0.2972,3.364,0.8384,11.2801
fCMR_Siemens_144,56,0.3241,3.6778,0.2434,3.0505,0.2665,7.5347
fCMR_Siemens_068,56,1.8196,1.3204,1.1188,0.8414,1.5245,6.4128
fCMR_Siemens_198,56,2.0807,1.8149,0.2334,2.5765,0.2547,9.1068
fCMR_Siemens_018,57,1.8197,2.4957,1.5254,7.1477,1.895,18.6001
fCMR_Siemens_113,57,2.1274,2.2411,0.1577,7.8886,0.1901,18.4248
fCMR_Siemens_027,57,1.0192,1.72,0.1694,1.6395,0.2333,4.9753
fCMR_Siemens_006,57,2.4334,2.6471,0.6053,1.69,1.0262,8.9252
fCMR_Siemens_144,57,3.0557,3.099,0.3281,4.1059,0.4628,11.541
fCMR_Siemens_068,57,2.3805,2.0223,1.2123,3.21,1.791,13.515
fCMR_Siemens_198,57,0.9427,1.2672,0.2165,3.2181,0.2427,10.0731
fCMR_Siemens_018,58,2.7536,1.8149,1.9791,20.5509,2.1449,43.7013
fCMR_Siemens_113,58,2.457,1.9324,0.1088,6.6791,0.2427,15.6464
fCMR_Siemens_027,58,2.7442,4.0928,0.3897,1.914,0.9104,7.9818
fCMR_Siemens_006,58,1.2439,3.0379,0.2008,5.9974,0.2326,15.0004
fCMR_Siemens_144,58,3.1063,2.0058,0.3152,0.5818,0.3348,2.6526
fCMR_Siemens_068,58,1.5909,2.5686,0.8171,1.8189,1.6391,9.7919
fCMR_Siemens_198,58,2.9515,2.8021,0.306,2.2122,0.3175,7.133
fCMR_Siemens_018,59,3.0995,2.4921,0.7488,8.0931,1.3012,23.9833
fCMR_Siemens_113,59,2.6038,2.7136,0.1113,8.1877,0.1736,17.7851
fCMR_Siemens_027,59,2.7222,1.8223,0.1867,2.4038,0.2257,6.1919
fCMR_Siemens_006,59,2.418,2.087,0.2306,2.4293,0.2916,6.0089
fCMR_Siemens_144,59,2.462,1.5418,0.0919,0.7145,0.1473,2.9904
fCMR_Siemens_068,59,2.27,2.7018,1.1462,1.4433,1.4634,5.693
fCMR_Siemens_198,59,2.0585,2.8804,0.2791,2.0827,0.2905,5.8608
fCMR_Siemens_018,60,1.5876,2.4834,1.7165,13.6529,1.7287,31.5285
fCMR_Siemens_113,60,1.4411,1.8352,0.0794,8.8314,0.1652,19.9288
fCMR_Siemens_027,60,1.7018,1.3371,0.089,3.8436,0.1456,10.6198
fCMR_Siemens_006,60,1.9953,3.0466,1.4917,2.5381,1.5019,11.5365
fCMR_Siemens_144,60,2.6291,2.7491,0.1786,1.8823,0.8061,7.4568
fCMR_Siemens_068,60,2.781,0.6781,0.7879,4.4795,1.2228,13.9546
fCMR_Siemens_198,60,2.224,3.7642,0.1642,1.3316,0.2334,4.039
fCMR_Siemens_018,61,2.0198,2.842,1.227,10.1079,1.2819,27.2974
fCMR_Siemens_113,61,2.9599,2.5071,0.1459,5.1446,0.1836,12.9835
fCMR_Siemens_027,61,2.0261,3.3253,0.2016,4.5791,0.2663,11.265
fCMR_Siemens_006,61,1.1682,2.0036,0.3029,4.5959,0.3155,12.9748
fCMR_Siemens_144,61,2.0268,1.4646,0.1472,1.9743,0.238,5.8148
fCMR_Siemens_068,61,2.9512,1.9919,1.3963,2.6663,1.5453,8.5511
fCMR_Siemens_198,61,2.7164,3.1574,0.2155,1.3348,0.2377,4.4408
fCMR_Siemens_018,62,2.6035,1.9905,1.6572,15.4209,1.6828,33.8638
fCMR_Siemens_113,62,2.0338,2.122,0.1643,5.8151,0.1926,12.6322
fCMR_Siemens_027,62,2.837,2.3983,0.1801,0.6035,0.2767,3.7556
fCMR_Siemens_006,62,3.0814,1.2013,0.3543,4.5476,0.8782,11.4911
fCMR_Siemens_144,62,2.2727,2.646,0.2505,2.1515,0.2632,6.8576
fCMR_Siemens_068,62,2.7859,0.9541,0.9139,3.3219,1.3771,10.9714
fCMR_Siemens_198,62,1.5748,2.7939,0.243,2.1514,0.3217,7.6746
fCMR_Siemens_018,63,1.7259,1.929,2.6325,4.9888,2.437,17.7778
fCMR_Siemens_113,63,2.5325,2.1919,0.1603,4.4984,0.2111,10.467
fCMR_Siemens_027,63,2.8287,2.3844,0.1629,0.3299,0.3393,2.7333
fCMR_Siemens_006,63,2.2021,1.5991,0.4954,1.6964,0.9656,11.0185
fCMR_Siemens_144,63,2.6443,1.615,0.3706,3.5665,0.3917,8.829
fCMR_Siemens_068,63,2.5224,2.906,0.7024,4.5772,1.5262,11.4923
fCMR_Siemens_198,63,2.7927,1.7345,0.2597,0.6208,0.2715,3.0883
fCMR_Siemens_018,64,1.782,1.7904,2.3818,13.5635,2.4337,31.7214
fCMR_Siemens_113,64,1.6274,2.0342,0.1088,7.3004,0.1821,15.728
fCMR_Siemens_027,64,1.1321,2.6499,0.4449,0.4673,0.6335,5.8732
fCMR_Siemens_006,64,2.0408,1.7461,0.4352,1.5346,0.8463,9.2745
fCMR_Siemens_144,64,0.7096,1.1115,0.2619,0.8336,0.2848,4.3506
fCMR_Siemens_068,64,2.4609,3.245,0.6414,2.891,0.678,8.402
fCMR_Siemens_198,64,1.7323,2.8607,0.3062,6.2891,0.3288,13.7795
fCMR_Siemens_018,65,2.5628,2.6617,2.2799,10.0883,2.0262,29.241
fCMR_Siemens_113,65,2.2531,2.692,0.0951,7.1415,0.1494,16.5703
fCMR_Siemens_027,65,2.928,1.7962,0.1534,0.3143,0.1899,3.0315
fCMR_Siemens_006,65,1.2733,2.9251,0.36,3.4854,0.8189,13.6706
fCMR_Siemens_144,65,2.2104,2.9312,0.2546,3.7711,0.2821,9.6589
fCMR_Siemens_068,65,3.1006,3.0289,0.4829,7.3056,0.9761,17.7858
fCMR_Siemens_198,65,1.0056,2.5518,0.2431,2.9147,0.2738,9.4708
fCMR_Siemens_018,66,1.8518,1.1388,1.7342,8.3289,1.7951,18.6427
fCMR_Siemens_113,66,2.268,2.2335,0.1195,5.535,0.1879,12.4849
fCMR_Siemens_027,66,2.1766,1.0134,0.2364,1.3404,0.2568,4.3354
fCMR_Siemens_006,66,0.8465,3.0793,0.2749,3.2037,0.3928,9.4788
fCMR_Siemens_144,66,2.8578,3.0135,0.1955,1.242,0.3154,5.7321
fCMR_Siemens_068,66,2.2279,2.2468,0.8263,1.557,1.1377,4.6059
fCMR_Siemens_198,66,2.9177,2.6405,0.2549,4.5808,0.2688,9.9768
fCMR_Siemens_018,67,2.2945,0.8348,1.835,8.322,1.8541,24.5656
fCMR_Siemens_113,67,2.7537,2.1915,0.1763,3.3028,0.2067,8.2276
fCMR_Siemens_027,67,2.8667,2.4063,0.2698,1.3994,0.3165,4.7882
fCMR_Siemens_006,67,1.4589,1.3446,0.39,2.431,0.9254,12.7749
fCMR_Siemens_144,67,1.0218,2.5216,0.253,0.5644,0.2703,4.3822
fCMR_Siemens_068,67,3.0662,3.248,2.9228,9.4623,2.4228,24.5254
fCMR_Siemens_198,67,2.3014,2.314,0.1961,1.1594,0.2557,3.3206
fCMR_Siemens_018,68,2.6694,2.3723,0.7038,4.5831,1.0784,19.8108
fCMR_Siemens_113,68,2.2771,1.9537,0.065,7.6692,0.152,18.4298
fCMR_Siemens_027,68,2.2822,3.3795,0.1196,0.1296,0.2261,4.6346
fCMR_Siemens_006,68,2.9862,2.5224,0.2093,2.6849,0.7788,12.4844
fCMR_Siemens_144,68,0.9253,2.6494,0.2817,1.8374,0.3252,5.0058
fCMR_Siemens_068,68,2.5849,1.608,1.1198,2.6465,1.1703,7.6958
fCMR_Siemens_198,68,2.6194,1.5176,0.2234,1.3125,0.2394,3.9323
fCMR_Siemens_018,69,3.1092,3.5257,1.6059,21.5677,1.8946,47.8161
fCMR_Siemens_113,69,1.4625,0.996,0.096,3.8383,0.1566,10.7069
fCMR_Siemens_027,69,2.6078,2.2448,0.1961,1.9277,0.2046,6.7254
fCMR_Siemens_006,69,1.7247,3.146,0.2593,2.5865,0.3071,7.2981
fCMR_Siemens_144,69,2.0852,2.5748,0.1585,1.057,0.174,4.0472
fCMR_Siemens_068,69,1.5919,1.5041,0.8862,9.225,1.4168,26.5704
fCMR_Siemens_198,69,2.878,2.8026,0.2724,4.1418,0.3116,11.89
fCMR_Siemens_018,70,2.7862,1.7199,2.0153,21.5418,2.0472,46.1962
fCMR_Siemens_113,70,1.8995,2.9833,0.1022,4.9475,0.1581,12.3942
fCMR_Siemens_027,70,2.8425,1.7893,0.2168,1.198,0.2347,4.8269
fCMR_Siemens_006,70,1.2655,1.4225,0.2062,1.5919,0.2325,5.2322
fCMR_Siemens_144,70,3.073,1.9886,0.36,1.7596,1.0813,8.6046
fCMR_Siemens_068,70,1.4002,0.6963,0.6185,0.8615,0.6265,6.8473
fCMR_Siemens_198,70,2.9033,1.1506,0.2638,0.8491,0.3046,2.771
fCMR_Siemens_018,71,2.7617,1.3919,1.6391,17.5411,1.8572,41.2783
fCMR_Siemens_113,71,2.3196,2.0665,0.1072,6.2248,0.1633,15.3934
fCMR_Siemens_027,71,2.3473,2.642,0.2561,1.0949,0.3667,4.1497
fCMR_Siemens_006,71,2.3867,3.5533,0.2964,2.0278,0.4001,6.2934
fCMR_Siemens_144,71,2.3608,2.7327,0.088,1.0506,0.2297,3.394
fCMR_Siemens_068,71,2.6057,2.7448,0.6741,2.2006,0.6889,6.9063
fCMR_Siemens_198,71,2.8338,2.8312,0.2155,0.9354,0.2755,4.0859
fCMR_Siemens_018,72,2.5589,2.3399,2.083,8.4079,2.09,22.8043
fCMR_Siemens_113,72,2.0675,2.7285,0.1776,3.0594,0.2242,7.1872
fCMR_Siemens_027,72,1.1896,3.6029,0.2274,1.0974,0.2996,3.6356
fCMR_Siemens_006,72,3.0171,3.4764,0.4928,2.7991,0.7824,9.0463
fCMR_Siemens_144,72,2.3818,2.7279,0.1471,3.3467,0.1819,8.3098
fCMR_Siemens_068,72,2.8006,2.8734,0.9623,0.6336,1.3511,4.2472
fCMR_Siemens_198,72,2.3092,1.6423,0.2591,1.0033,0.2721,3.9505
fCMR_Siemens_018,73,2.8367,2.2496,1.6468,12.6185,1.9368,32.0842
fCMR_Siemens_113,73,2.9165,1.0552,0.075,12.1381,0.1445,27.2221
fCMR_Siemens_027,73,2.5631,2.4298,0.1663,2.9881,0.1965,9.6728
fCMR_Siemens_006,73,1.4676,1.5653,0.3848,3.0981,0.9014,10.9322
fCMR_Siemens_144,73,1.8474,1.2132,0.2635,1.0972,0.9245,8.6864
fCMR_Siemens_068,73,2.2993,1.6658,1.6772,8.2323,1.7684,22.8424
fCMR_Siemens_198,73,1.6012,1.8722,0.3198,3.678,0.3966,12.5314
fCMR_Siemens_018,74,2.0715,3.3826,2.7508,13.805,2.2317,31.7748
fCMR_Siemens_113,74,2.7012,2.6704,0.128,7.0088,0.2299,16.0122
fCMR_Siemens_027,74,1.9777,2.3759,0.3106,0.8719,0.3577,4.6417
fCMR_Siemens_006,74,1.8386,2.4753,0.2066,3.9855,0.2332,9.8453
fCMR_Siemens_144,74,2.1109,1.4071,0.2587,1.4789,0.3193,4.8214
fCMR_Siemens_068,74,2.8568,2.456,1.7697,5.1183,2.1594,18.6205
fCMR_Siemens_198,74,1.8196,2.607,0.2287,2.8885,0.2568,6.9028
fCMR_Siemens_018,75,2.6818,1.5385,1.8388,17.5852,1.8984,41.2958
fCMR_Siemens_113,75,2.843,3.5227,0.1632,3.2799,0.1945,7.8712
fCMR_Siemens_027,75,0.6085,1.5739,0.2286,1.1423,0.2669,5.5742
fCMR_Siemens_006,75,2.0655,2.4622,0.1694,3.6677,0.2214,8.3385
fCMR_Siemens_144,75,1.9005,2.3741,0.1199,0.9143,0.2605,3.7145
fCMR_Siemens_068,75,1.0455,3.4435,0.7195,4.0936,0.7633,11.1674
fCMR_Siemens_198,75,2.1947,1.7261,0.1818,0.751,0.2105,4.1634
fCMR_Siemens_018,76,3.1124,3.2009,1.2313,7.4406,1.7379,25.0442
fCMR_Siemens_113,76,2.4175,2.5033,0.0652,7.6035,0.2216,18.6923
fCMR_Siemens_027,76,2.4702,1.98,0.579,1.6966,1.1839,9.7191
fCMR_Siemens_006,76,2.3957,2.8308,0.3029,1.8988,0.3162,5.5465
fCMR_Siemens_144,76,2.2944,2.0096,0.1901,0.8863,0.2577,4.8417
fCMR_Siemens_068,76,3.0473,1.8819,0.5263,5.4829,1.3341,17.8844
fCMR_Siemens_198,76,2.1195,3.2279,0.3264,3.8864,0.363,10.6185
fCMR_Siemens_018,77,0.7514,2.3761,1.8306,12.1721,1.7793,27.307
fCMR_Siemens_113,77,2.6988,1.8163,0.1186,2.9363,0.1638,9.2566
fCMR_Siemens_027,77,2.4055,2.098,0.2105,1.2523,0.2849,4.0839
fCMR_Siemens_006,77,1.2586,2.0002,0.2702,3.713,0.2895,9.2731
fCMR_Siemens_144,77,2.817,3.0054,0.2312,2.1764,0.2663,6.0757
fCMR_Siemens_068,77,1.401,3.0418,0.6733,2.8322,0.7184,11.6168
fCMR_Siemens_198,77,1.61,1.7062,0.2172,1.3994,0.2544,3.9593
fCMR_Siemens_018,78,2.4914,2.6742,1.8935,8.9807,1.7958,25.9573
fCMR_Siemens_113,78,1.751,1.9863,0.1777,11.6997,0.2248,27.0703
fCMR_Siemens_027,78,2.8015,0.836,0.2328,0.704,0.2555,3.348
fCMR_Siemens_006,78,2.7067,1.8212,0.2282,4.2277,0.2827,10.534
fCMR_Siemens_144,78,1.8974,3.0718,0.2231,0.8393,0.2406,3.9173
fCMR_Siemens_068,78,2.5027,2.9824,0.6781,0.7997,0.7248,8.3174
fCMR_Siemens_198,78,1.4382,2.3206,0.2403,3.5921,0.263,9.334
fCMR_Siemens_018,79,3.059,2.6385,1.6469,11.2848,1.7984,34.171
fCMR_Siemens_113,79,0.5121,1.3288,0.0833,6.1826,0.1253,16.5681
fCMR_Siemens_027,79,1.7119,1.5556,0.0731,0.1557,0.1592,2.366
fCMR_Siemens_006,79,1.7325,2.4835,0.3615,0.2882,0.4149,1.8365
fCMR_Siemens_144,79,1.0566,2.6677,0.2402,0.9784,0.2588,3.6046
fCMR_Siemens_068,79,2.6577,2.3063,0.9204,1.5829,1.4056,9.905
fCMR_Siemens_198,79,1.6077,2.8726,0.2887,0.8655,0.3148,3.8294
fCMR_Siemens_018,80,2.6076,3.5432,1.4415,10.2738,1.4091,30.348
fCMR_Siemens_113,80,2.0306,3.0579,0.2466,5.0635,0.2871,11.1879
fCMR_Siemens_027,80,3.0164,2.7539,0.2778,1.0681,0.2906,3.3906
fCMR_Siemens_006,80,1.4015,2.8191,0.3188,2.5474,0.8544,12.501
fCMR_Siemens_144,80,2.4868,2.9589,0.3143,0.7203,0.3524,3.4895
fCMR_Siemens_068,80,2.9238,2.6758,0.8517,4.4744,1.2074,13.0686
fCMR_Siemens_198,80,1.8792,2.3894,0.3001,0.6334,0.3335,4.7922
fCMR_Siemens_018,81,1.8391,2.6569,2.0491,14.4137,2.2218,37.5124
fCMR_Siemens_113,81,2.9471,2.9527,0.0306,3.4635,0.1043,9.7025
fCMR_Siemens_027,81,2.965,1.138,0.3871,1.66,0.407,6.3604
fCMR_Siemens_006,81,2.2706,1.8372,0.2217,2.4276,0.7803,7.1214
fCMR_Siemens_144,81,2.2284,1.5921,0.2639,2.6338,0.309,5.9506
fCMR_Siemens_068,81,2.3315,1.6729,0.8086,1.2976,1.2624,5.4633
fCMR_Siemens_198,81,1.8542,1.7479,0.2892,0.9839,0.3396,5.1905
fCMR_Siemens_018,82,2.9718,2.6705,2.2591,11.5393,2.4422,28.8054
fCMR_Siemens_113,82,1.7975,3.3233,0.0859,5.3385,0.1527,13.4774
fCMR_Siemens_027,82,3.0209,3.7588,0.2107,0.1474,0.2493,4.1274
fCMR_Siemens_006,82,2.7236,3.2826,0.5722,0.5897,0.7128,6.6307
fCMR_Siemens_144,82,1.3152,2.4999,0.2403,1.5173,0.2681,4.8416
fCMR_Siemens_068,82,1.6747,2.2198,0.4956,1.7035,0.9972,7.4727
fCMR_Siemens_198,82,2.9472,1.1247,0.2872,1.557,0.317,5.4172
fCMR_Siemens_018,83,0.8734,1.4147,1.7777,16.2941,1.8631,37.8685
fCMR_Siemens_113,83,2.0414,2.4403,0.1139,10.4404,0.2591,22.0423
fCMR_Siemens_027,83,1.6813,2.4097,0.2904,2.8424,0.3136,7.0062
fCMR_Siemens_006,83,2.2007,2.7627,0.1853,5.1143,0.2273,11.1132
fCMR_Siemens_144,83,1.4759,2.0494,0.2164,3.0614,0.2578,7.4305
fCMR_Siemens_068,83,2.3497,3.3004,0.6881,3.2174,1.1078,8.7329
fCMR_Siemens_198,83,1.7753,2.4735,0.2785,3.1414,0.2874,7.8257
fCMR_Siemens_018,84,2.1667,2.7955,1.8596,9.1237,2.0034,27.1693
fCMR_Siemens_113,84,1.9079,2.8781,0.0986,5.5389,0.152,13.7175
fCMR_Siemens_027,84,1.2899,2.2752,0.2515,0.594,0.2632,3.1669
fCMR_Siemens_006,84,2.3801,1.2423,0.3653,3.8223,0.8964,14.1284
fCMR_Siemens_144,84,2.5792,3.3749,0.108,0.2412,0.7312,3.2573
fCMR_Siemens_068,84,1.335,3.0605,0.6723,0.8212,0.7547,7.398
fCMR_Siemens_198,84,2.5871,2.6432,0.209,0.4126,0.2277,3.4045
fCMR_Siemens_018,85,2.4638,2.2616,0.9072,6.5882,1.1738,22.7193
fCMR_Siemens_113,85,2.9486,1.1198,0.1511,7.0215,0.2089,18.5652
fCMR_Siemens_027,85,2.8528,1.7819,0.1765,1.0884,0.1967,4.613
fCMR_Siemens_006,85,1.8675,2.9281,0.2002,2.9912,0.2295,6.7208
fCMR_Siemens_144,85,2.6581,2.4464,0.3384,3.6012,0.3571,9.296
fCMR_Siemens_068,85,1.3185,3.0539,0.8675,5.706,1.5269,15.2793
fCMR_Siemens_198,85,3.0298,2.8849,0.225,1.4594,0.2723,4.2193
fCMR_Siemens_018,86,1.8886,3.3924,1.9669,15.6486,2.2066,36.909
fCMR_Siemens_113,86,2.6128,2.7592,0.1332,8.3182,0.2107,17.8707
fCMR_Siemens_027,86,1.2561,1.5766,0.1965,0.4694,0.2363,2.7819
fCMR_Siemens_006,86,2.2925,2.4879,0.7314,1.5582,1.3596,8.416
fCMR_Siemens_144,86,3.0045,2.2775,0.3915,2.3304,1.0165,14.1129
fCMR_Siemens_068,86,2.6674,0.9269,0.9083,2.5072,1.2847,8.991
fCMR_Siemens_198,86,1.9757,1.4091,0.2612,2.9209,0.2826,8.2757
fCMR_Siemens_018,87,2.0454,2.6817,1.2215,10.8725,1.372,25.8527
fCMR_Siemens_113,87,1.711,2.135,0.1241,10.1914,0.2002,24.6348
fCMR_Siemens_027,87,2.7868,2.8384,0.3124,1.0643,0.3308,4.3716
fCMR_Siemens_006,87,2.5605,2.0948,0.6836,6.734,1.0113,17.6662
fCMR_Siemens_144,87,2.8562,2.7364,0.1673,1.8773,0.2827,4.9424
fCMR_Siemens_068,87,3.1155,2.5301,1.1043,3.4268,1.3913,9.611
fCMR_Siemens_198,87,1.5914,2.9469,0.3735,1.0566,0.4191,3.6484
fCMR_Siemens_018,88,2.4343,2.8781,1.9061,11.3034,1.963,24.6066
fCMR_Siemens_113,88,2.027,1.1854,0.1693,6.8692,0.1911,15.4497
fCMR_Siemens_027,88,0.9276,2.2432,0.2142,1.698,0.3311,5.9158
fCMR_Siemens_006,88,1.3543,2.3451,0.2573,2.9413,0.3068,7.363
fCMR_Siemens_144,88,1.2152,3.1231,0.2261,1.5265,0.8383,6.8
fCMR_Siemens_068,88,2.5625,3.153,2.7369,9.0502,2.3195,21.8488
fCMR_Siemens_198,88,2.6056,3.3671,0.2271,2.3405,0.2517,5.7852
fCMR_Siemens_018,89,2.7184,2.9672,2.2998,11.8441,2.2355,26.4654
fCMR_Siemens_113,89,2.6784,2.8849,0.1065,6.1159,0.1949,13.6002
fCMR_Siemens_027,89,2.3782,2.102,0.1837,1.8313,0.2371,6.3208
fCMR_Siemens_006,89,1.5882,2.3784,0.3028,2.3858,0.3234,6.1575
fCMR_Siemens_144,89,1.0598,2.2831,0.1776,2.8189,0.2114,7.4356
fCMR_Siemens_068,89,2.9011,2.9146,0.8505,3.2876,1.2582,11.4569
fCMR_Siemens_198,89,0.6226,2.4385,0.2675,0.5218,0.3323,3.9811
fCMR_Siemens_018,90,1.651,2.1845,1.6456,5.7278,1.9031,18.2464
fCMR_Siemens_113,90,2.1681,1.9564,0.0511,4.4121,0.1051,11.3887
fCMR_Siemens_027,90,2.0125,2.3237,0.2421,5.5078,0.2887,13.5541
fCMR_Siemens_006,90,3.098,2.3142,0.2365,1.0197,0.7921,6.2392
fCMR_Siemens_144,90,1.5577,3.4873,0.64,1.5534,1.1004,7.5278
fCMR_Siemens_068,90,0.484,2.213,0.7673,1.1922,0.8131,5.7768
fCMR_Siemens_198,90,1.7927,2.2686,0.2456,1.4263,0.2575,3.4631
fCMR_Siemens_018,91,2.7143,2.43,2.3359,11.745,2.3459,26.8366
